order_id,customer_id,channel,order_date,total_amount,status
O000524,C03400,販売代理店,2024-11-22,133100,完了
O000525,C04774,ECサイト,2023-07-27,163800,完了
O000526,C04171,直営店,2022-08-29,70500,完了
O000527,C02177,販売代理店,2022-10-16,421600,完了
O000528,C03217,直営店,2023-07-30,436700,完了
O000529,C03175,直営店,2022-05-24,102200,完了
O000530,C04860,ECサイト,2023-04-08,104000,完了
O000531,C04644,ECサイト,2023-09-24,20900,完了
O000532,C01773,直営店,2022-09-23,273800,キャンセル
O000533,C03751,ECサイト,2023-10-03,95900,完了
O000534,C02036,直営店,2024-06-25,26300,完了
O000535,C00092,ECサイト,2024-08-10,145400,処理中
O000536,C03016,直営店,2023-08-27,263600,完了
O000537,C00984,ECサイト,2023-09-12,126700,完了
O000538,C00706,販売代理店,2023-08-19,260000,完了
O000539,C03257,販売代理店,2022-09-18,135800,完了
O000540,C03816,ECサイト,2023-01-26,15100,完了
O000541,C00517,ECサイト,2023-06-06,284500,完了
O000542,C00016,販売代理店,2023-12-09,450600,完了
O000543,C04462,直営店,2023-01-03,272700,完了
O000544,C04754,ECサイト,2024-03-28,286600,完了
O000545,C02952,ECサイト,2022-06-11,154300,完了
O000546,C00351,ECサイト,2024-05-14,112500,完了
O000547,C04700,直営店,2024-01-09,102200,処理中
O000548,C00917,販売代理店,2022-11-07,298300,完了
O000549,C02667,販売代理店,2025-02-12,490100,完了
O000550,C03343,販売代理店,2024-07-04,240000,完了
O000551,C01276,販売代理店,2022-12-01,73200,キャンセル
O000552,C04057,直営店,2023-08-27,143300,処理中
O000553,C01565,直営店,2022-09-14,190700,完了
O000554,C03708,直営店,2023-06-30,356500,完了
O000555,C03072,直営店,2023-02-18,569200,完了
O000556,C00255,ECサイト,2023-11-02,548500,完了
O000557,C00317,ECサイト,2024-12-13,26500,完了
O000558,C04455,直営店,2022-07-07,188300,完了
O000559,C02764,直営店,2022-06-25,442400,完了
O000560,C01052,販売代理店,2024-03-01,185600,キャンセル
O000561,C00567,販売代理店,2023-10-02,152800,完了
O000562,C04234,ECサイト,2023-05-24,225500,完了
O000563,C01269,直営店,2024-09-09,187400,完了
O000564,C01497,直営店,2023-01-28,420600,完了
O000565,C04958,販売代理店,2023-03-10,366100,完了
O000566,C00275,ECサイト,2024-02-28,232100,完了
O000567,C04155,直営店,2024-03-20,50000,処理中
O000568,C04673,直営店,2022-05-04,138900,完了
O000569,C04769,ECサイト,2024-02-01,22400,完了
O000570,C01208,ECサイト,2023-02-10,301400,完了
O000571,C02485,直営店,2023-12-12,91200,完了
O000572,C03919,ECサイト,2025-01-23,78000,完了
O000573,C04177,直営店,2022-06-09,24000,キャンセル
O000574,C04638,直営店,2022-10-21,428700,完了
O000575,C00352,ECサイト,2022-09-13,32400,完了
O000576,C03202,ECサイト,2024-10-21,107400,完了
O000577,C01289,直営店,2022-07-06,76600,完了
O000578,C04602,直営店,2024-12-27,120900,完了
O000579,C03222,ECサイト,2023-05-09,332400,完了
O000580,C03163,販売代理店,2022-11-12,359400,完了
O000581,C02223,ECサイト,2023-08-17,150600,完了
O000582,C02856,ECサイト,2025-02-24,348200,完了
O000583,C01543,販売代理店,2022-08-16,69400,キャンセル
O000584,C04447,販売代理店,2023-07-20,386300,完了
O000585,C01500,販売代理店,2022-12-25,391100,完了
O000586,C04403,ECサイト,2023-08-21,400200,完了
O000587,C04056,ECサイト,2023-10-12,483100,処理中
O000588,C04877,直営店,2025-01-28,151200,完了
O000589,C00337,直営店,2022-09-04,156900,完了
O000590,C00081,直営店,2023-04-11,522300,完了
O000591,C01937,直営店,2023-01-05,370800,完了
O000592,C03984,直営店,2023-08-05,342700,完了
O000593,C00026,直営店,2024-12-07,284200,完了
O000594,C03639,ECサイト,2025-03-26,531800,完了
O000595,C02639,直営店,2023-03-26,298900,完了
O000596,C01380,ECサイト,2023-05-22,290200,完了
O000597,C01892,ECサイト,2022-03-30,206300,完了
O000598,C02946,ECサイト,2023-01-24,309600,完了
O000599,C02205,ECサイト,2024-05-30,230000,処理中
O000600,C00298,ECサイト,2023-12-26,50400,完了
O000601,C02052,直営店,2024-06-04,81000,完了
O000602,C01524,直営店,2025-01-19,60800,完了
O000603,C00428,販売代理店,2022-07-02,196000,完了
O000604,C01936,直営店,2022-09-22,72000,完了
O000605,C02205,直営店,2023-04-21,235700,完了
O000606,C02667,直営店,2023-11-27,140800,完了
O000607,C04989,ECサイト,2023-04-22,154300,完了
O000608,C02034,直営店,2024-06-17,140700,完了
O000609,C01114,直営店,2024-09-16,661300,完了
O000610,C02060,販売代理店,2023-06-25,198100,処理中
O000611,C01695,直営店,2023-01-07,271000,完了
O000612,C02454,ECサイト,2023-06-01,224700,完了
O000613,C02474,ECサイト,2022-10-18,44800,完了
O000614,C02072,ECサイト,2022-10-18,196700,完了
O000615,C00830,ECサイト,2025-02-07,242200,完了
O000616,C02907,販売代理店,2023-01-21,24000,完了
O000617,C02888,ECサイト,2024-04-20,189600,完了
O000618,C04269,ECサイト,2022-09-14,358200,完了
O000619,C03592,ECサイト,2022-11-04,437900,完了
O000620,C01609,直営店,2025-01-04,89400,完了
O000621,C01090,直営店,2025-01-09,157900,完了
O000622,C01726,直営店,2024-10-17,274300,処理中
O000623,C00542,直営店,2024-08-07,147400,完了
O000624,C03766,ECサイト,2024-04-28,192100,完了
O000625,C04315,直営店,2024-12-05,346000,完了
O000626,C04169,ECサイト,2022-04-06,326800,完了
O000627,C03804,直営店,2022-10-29,428200,処理中
O000628,C03942,販売代理店,2023-06-30,387100,完了
O000629,C03877,直営店,2023-02-27,175300,完了
O000630,C04821,直営店,2023-05-31,148400,完了
O000631,C02754,直営店,2024-09-11,201500,完了
O000632,C01245,直営店,2023-01-20,116700,完了
O000633,C02927,販売代理店,2022-08-23,106000,完了
O000634,C02705,直営店,2022-09-16,220600,完了
O000635,C04861,ECサイト,2022-07-18,290200,完了
O000636,C02325,直営店,2023-04-03,150500,完了
O000637,C04169,ECサイト,2024-02-17,329300,完了
O000638,C01272,直営店,2024-03-06,316700,完了
O000639,C02622,販売代理店,2022-12-08,197500,完了
O000640,C02984,直営店,2022-12-23,162300,完了
O000641,C04077,ECサイト,2022-09-05,370100,完了
O000642,C04642,販売代理店,2023-06-30,245000,完了
O000643,C02741,直営店,2024-07-09,134400,完了
O000644,C01479,ECサイト,2024-09-17,75000,完了
O000645,C02810,販売代理店,2023-02-25,95200,完了
O000646,C04105,直営店,2023-06-10,393800,完了
O000647,C03564,販売代理店,2022-11-03,293300,完了
O000648,C03337,販売代理店,2024-10-06,37100,完了
O000649,C03798,販売代理店,2023-08-06,127500,完了
O000650,C01880,販売代理店,2024-06-18,192900,処理中
O000651,C03681,直営店,2024-10-07,241000,完了
O000652,C04069,販売代理店,2024-06-22,359500,完了
O000653,C00653,ECサイト,2024-11-14,270200,完了
O000654,C03405,直営店,2024-11-03,96300,処理中
O000655,C02366,ECサイト,2024-11-07,267500,処理中
O000656,C01467,直営店,2024-05-18,188000,完了
O000657,C00683,ECサイト,2022-06-09,229200,完了
O000658,C00708,直営店,2024-02-10,302200,完了
O000659,C03189,ECサイト,2023-08-17,369000,完了
O000660,C04050,販売代理店,2023-02-28,374000,完了
O000661,C04678,ECサイト,2025-01-06,232100,完了
O000662,C00699,直営店,2024-03-21,277700,完了
O000663,C02598,直営店,2024-07-22,140600,完了
O000664,C03110,直営店,2024-12-29,442600,完了
O000665,C00215,ECサイト,2022-11-13,14400,完了
O000666,C02970,直営店,2022-11-12,155400,完了
O000667,C04770,直営店,2022-06-14,273300,完了
O000668,C00823,ECサイト,2023-07-08,146300,完了
O000669,C00762,販売代理店,2024-07-04,14400,完了
O000670,C00773,販売代理店,2022-07-04,393400,完了
O000671,C04841,販売代理店,2022-10-08,107400,キャンセル
O000672,C04662,販売代理店,2022-04-27,21200,キャンセル
O000673,C01038,直営店,2023-03-13,365400,完了
O000674,C01729,販売代理店,2025-03-15,162600,完了
O000675,C03314,販売代理店,2024-03-22,439100,完了
O000676,C03323,販売代理店,2024-02-26,119200,完了
O000677,C02039,直営店,2023-02-03,59100,完了
O000678,C03234,直営店,2024-10-22,117700,処理中
O000679,C00113,ECサイト,2023-12-14,65900,完了
O000680,C03021,ECサイト,2024-12-07,326900,処理中
O000681,C02894,直営店,2023-11-17,197000,キャンセル
O000682,C00401,ECサイト,2024-10-29,482400,完了
O000683,C00905,ECサイト,2023-09-14,197200,完了
O000684,C04805,ECサイト,2023-02-23,67300,完了
O000685,C03907,ECサイト,2022-05-04,566400,完了
O000686,C03151,直営店,2024-12-10,447500,処理中
O000687,C02227,販売代理店,2022-05-21,126000,完了
O000688,C01977,ECサイト,2023-08-08,181000,完了
O000689,C04329,直営店,2025-01-24,186200,完了
O000690,C04653,ECサイト,2022-11-21,130500,完了
O000691,C03481,ECサイト,2025-03-09,252500,完了
O000692,C00788,ECサイト,2022-12-31,238200,完了
O000693,C02924,ECサイト,2024-06-21,259400,完了
O000694,C01895,ECサイト,2022-08-08,81100,キャンセル
O000695,C00841,販売代理店,2024-10-28,281900,処理中
O000696,C04813,ECサイト,2025-02-04,381000,完了
O000697,C00974,直営店,2024-06-30,275200,完了
O000698,C04011,直営店,2024-02-16,219900,完了
O000699,C00001,ECサイト,2024-12-07,291100,完了
O000700,C04684,直営店,2024-01-07,82400,完了
O000701,C01470,直営店,2024-04-07,89400,完了
O000702,C03683,直営店,2023-12-29,55200,完了
O000703,C03004,販売代理店,2024-10-04,318000,完了
O000704,C03098,直営店,2022-08-25,24000,完了
O000705,C03444,直営店,2023-10-21,96800,完了
O000706,C00889,ECサイト,2023-02-25,114300,完了
O000707,C04869,販売代理店,2023-05-17,258700,完了
O000708,C02288,ECサイト,2022-08-17,121300,完了
O000709,C02422,ECサイト,2022-10-19,150100,完了
O000710,C04589,ECサイト,2022-12-12,242400,完了
O000711,C01979,販売代理店,2024-03-16,237000,完了
O000712,C01461,直営店,2022-07-21,58400,完了
O000713,C04244,直営店,2024-08-01,44800,完了
O000714,C02637,ECサイト,2023-08-14,81000,完了
O000715,C00199,販売代理店,2024-04-01,95600,完了
O000716,C03597,販売代理店,2024-08-03,12500,完了
O000717,C01227,ECサイト,2024-03-31,116000,完了
O000718,C02394,ECサイト,2022-09-04,407400,完了
O000719,C04108,販売代理店,2023-05-15,287300,完了
O000720,C00362,販売代理店,2022-08-25,289100,完了
O000721,C04227,ECサイト,2024-12-04,168100,完了
O000722,C02635,ECサイト,2022-07-28,187500,完了
O000723,C04527,販売代理店,2025-01-07,418200,完了
O000724,C00140,販売代理店,2023-09-28,225600,完了
O000725,C04554,販売代理店,2023-07-20,296500,完了
O000726,C04084,直営店,2023-05-25,366000,完了
O000727,C00537,直営店,2024-04-16,340600,完了
O000728,C01989,ECサイト,2022-09-27,188500,完了
O000729,C02537,ECサイト,2024-11-26,34500,完了
O000730,C03194,直営店,2022-08-17,307000,完了
O000731,C03024,ECサイト,2024-03-02,48300,完了
O000732,C00694,ECサイト,2022-09-27,175600,完了
O000733,C03018,直営店,2022-12-26,338700,完了
O000734,C00308,ECサイト,2024-02-01,29200,完了
O000735,C01677,直営店,2022-08-27,173200,完了
O000736,C03234,販売代理店,2024-02-21,230200,完了
O000737,C04311,ECサイト,2022-04-17,15900,完了
O000738,C04969,直営店,2023-07-09,50000,完了
O000739,C04036,直営店,2023-01-06,90700,完了
O000740,C00688,販売代理店,2023-05-29,141500,完了
O000741,C00088,直営店,2022-10-17,52600,完了
O000742,C02741,ECサイト,2022-05-19,157100,完了
O000743,C02735,ECサイト,2023-02-18,356300,完了
O000744,C03210,ECサイト,2023-02-28,154500,完了
O000745,C01010,販売代理店,2024-05-06,370200,完了
O000746,C04806,直営店,2023-07-24,222000,完了
O000747,C03697,ECサイト,2023-10-15,228300,完了
O000748,C00352,ECサイト,2024-09-07,158300,完了
O000749,C04255,販売代理店,2024-09-18,97600,完了
O000750,C00454,販売代理店,2024-10-22,85900,キャンセル
O000751,C03165,直営店,2024-06-30,106400,完了
O000752,C00819,直営店,2024-11-16,311800,完了
O000753,C03574,販売代理店,2022-12-02,252700,完了
O000754,C00949,直営店,2024-05-26,455200,完了
O000755,C03338,直営店,2023-09-29,179800,完了
O000756,C03699,販売代理店,2023-11-24,324800,完了
O000757,C02091,販売代理店,2024-05-04,535800,完了
O000758,C00735,販売代理店,2022-12-30,381600,完了
O000759,C04100,ECサイト,2024-12-16,138100,完了
O000760,C01828,ECサイト,2024-09-30,170800,完了
O000761,C00965,ECサイト,2024-12-16,208000,完了
O000762,C01425,販売代理店,2024-09-26,460400,完了
O000763,C04597,直営店,2023-12-27,253000,完了
O000764,C02797,直営店,2023-08-19,221100,完了
O000765,C03557,販売代理店,2024-04-04,306300,完了
O000766,C03490,直営店,2022-06-08,184400,完了
O000767,C04682,ECサイト,2023-11-16,82400,処理中
O000768,C02188,ECサイト,2022-06-21,135500,完了
O000769,C00333,直営店,2023-10-01,60300,完了
O000770,C04210,ECサイト,2024-01-14,361400,完了
O000771,C01584,販売代理店,2023-05-14,32000,完了
O000772,C03074,販売代理店,2023-03-21,178500,完了
O000773,C00446,ECサイト,2025-03-09,268400,完了
O000774,C03369,販売代理店,2024-03-01,320400,完了
O000775,C03627,販売代理店,2022-12-08,184800,完了
O000776,C03373,販売代理店,2022-08-28,26200,完了
O000777,C04032,販売代理店,2024-11-27,168300,完了
O000778,C04293,販売代理店,2022-05-25,21600,完了
O000779,C01661,ECサイト,2024-08-19,203400,完了
O000780,C01660,ECサイト,2024-04-17,222400,処理中
O000781,C00833,直営店,2022-10-10,36600,完了
O000782,C01793,ECサイト,2024-01-27,366400,完了
O000783,C03666,直営店,2024-06-30,342200,キャンセル
O000784,C03241,ECサイト,2022-09-15,36000,完了
O000785,C02333,直営店,2023-02-27,193300,完了
O000786,C03854,販売代理店,2024-04-27,120300,完了
O000787,C01530,直営店,2023-10-06,53500,完了
O000788,C00839,販売代理店,2023-04-18,484500,完了
O000789,C01898,販売代理店,2024-11-23,26400,完了
O000790,C04453,販売代理店,2022-06-16,357900,処理中
O000791,C03300,販売代理店,2023-11-01,215200,処理中
O000792,C00501,ECサイト,2023-11-11,241300,キャンセル
O000793,C03082,販売代理店,2023-04-07,145000,完了
O000794,C02687,販売代理店,2022-12-15,366700,完了
O000795,C03318,販売代理店,2022-12-05,74400,完了
O000796,C00596,販売代理店,2022-10-08,283900,完了
O000797,C04479,直営店,2022-12-14,243000,処理中
O000798,C04443,ECサイト,2022-08-31,461800,処理中
O000799,C00689,ECサイト,2024-06-16,449000,完了
O000800,C04457,ECサイト,2022-06-12,448400,完了
O000801,C00521,販売代理店,2024-04-21,447600,完了
O000802,C01261,直営店,2022-09-01,389300,完了
O000803,C01946,ECサイト,2024-03-15,456600,完了
O000804,C03741,販売代理店,2023-04-21,106000,完了
O000805,C04439,直営店,2025-01-17,355900,完了
O000806,C03774,販売代理店,2023-09-09,125000,完了
O000807,C01091,販売代理店,2024-09-30,566500,完了
O000808,C00653,販売代理店,2023-03-03,442600,完了
O000809,C03188,直営店,2023-11-19,144800,処理中
O000810,C02813,販売代理店,2023-12-26,146500,完了
O000811,C03025,ECサイト,2023-02-02,457000,完了
O000812,C02354,ECサイト,2024-04-04,64200,完了
O000813,C00928,ECサイト,2025-01-30,212800,完了
O000814,C04768,直営店,2025-01-14,75600,完了
O000815,C01722,ECサイト,2022-12-21,236200,完了
O000816,C00879,直営店,2023-09-05,209800,完了
O000817,C01951,ECサイト,2022-08-03,99500,完了
O000818,C02323,直営店,2023-01-14,337000,完了
O000819,C04600,直営店,2023-10-09,277500,完了
O000820,C02958,直営店,2025-03-02,352500,完了
O000821,C02658,販売代理店,2022-08-11,343000,完了
O000822,C04180,ECサイト,2022-10-03,346100,処理中
O000823,C02360,直営店,2023-12-03,127400,完了
O000824,C01116,直営店,2023-06-29,48000,キャンセル
O000825,C03052,販売代理店,2023-12-17,117400,完了
O000826,C02671,ECサイト,2023-06-30,159600,完了
O000827,C03937,直営店,2023-02-11,259700,完了
O000828,C03161,販売代理店,2023-04-07,506000,完了
O000829,C02398,販売代理店,2023-01-01,75000,完了
O000830,C04222,販売代理店,2024-03-03,196000,完了
O000831,C01096,直営店,2025-01-20,69800,完了
