order_item_id,order_id,product_id,quantity,unit_price
OI0000735,O000248,P0051,1,13700
OI0000736,O000248,P0090,5,14800
OI0000737,O000248,P0036,1,19800
OI0000738,O000248,P0074,1,15100
OI0000739,O000249,P0023,8,25600
OI0000740,O000249,P0096,2,7800
OI0000741,O000249,P0005,6,24300
OI0000742,O000249,P0004,3,26300
OI0000743,O000250,P0008,8,16800
OI0000744,O000251,P0036,4,19800
OI0000745,O000251,P0084,1,8800
OI0000746,O000251,P0043,6,20300
OI0000747,O000251,P0091,3,18200
OI0000748,O000251,P0076,6,18300
OI0000749,O000252,P0054,1,15300
OI0000750,O000252,P0009,4,20100
OI0000751,O000252,P0098,3,5800
OI0000752,O000252,P0094,5,19100
OI0000753,O000253,P0078,4,15900
OI0000754,O000253,P0089,7,7300
OI0000755,O000253,P0023,1,25600
OI0000756,O000254,P0044,8,28900
OI0000757,O000255,P0012,2,12600
OI0000758,O000255,P0012,3,12600
OI0000759,O000255,P0094,2,19100
OI0000760,O000255,P0024,6,17500
OI0000761,O000256,P0002,4,18800
OI0000762,O000256,P0082,6,15800
OI0000763,O000257,P0040,4,20900
OI0000764,O000257,P0096,3,7800
OI0000765,O000258,P0023,5,25600
OI0000766,O000258,P0018,6,7200
OI0000767,O000258,P0053,4,14700
OI0000768,O000259,P0038,5,7300
OI0000769,O000259,P0090,8,14800
OI0000770,O000260,P0047,6,19500
OI0000771,O000260,P0099,8,7400
OI0000772,O000260,P0081,3,12500
OI0000773,O000260,P0005,7,24300
OI0000774,O000260,P0020,4,9600
OI0000775,O000261,P0027,6,28700
OI0000776,O000261,P0090,5,14800
OI0000777,O000261,P0012,4,12600
OI0000778,O000262,P0015,3,28900
OI0000779,O000263,P0048,7,22700
OI0000780,O000263,P0085,1,8600
OI0000781,O000263,P0042,2,26600
OI0000782,O000264,P0043,6,20300
OI0000783,O000264,P0083,2,26000
OI0000784,O000264,P0024,6,17500
OI0000785,O000264,P0040,3,20900
OI0000786,O000265,P0057,8,8900
OI0000787,O000266,P0061,4,5300
OI0000788,O000266,P0033,6,20600
OI0000789,O000266,P0077,6,10800
OI0000790,O000266,P0062,7,12000
OI0000791,O000267,P0098,2,5800
OI0000792,O000267,P0054,7,15300
OI0000793,O000268,P0021,3,18100
OI0000794,O000269,P0026,3,14600
OI0000795,O000269,P0017,6,12500
OI0000796,O000269,P0007,2,16000
OI0000797,O000269,P0040,3,20900
OI0000798,O000269,P0045,8,11200
OI0000799,O000270,P0026,3,14600
OI0000800,O000270,P0039,5,15800
OI0000801,O000271,P0056,2,7200
OI0000802,O000271,P0093,4,23000
OI0000803,O000272,P0001,8,12300
OI0000804,O000272,P0021,6,18100
OI0000805,O000272,P0013,8,25800
OI0000806,O000273,P0061,7,5300
OI0000807,O000273,P0060,4,9300
OI0000808,O000274,P0052,6,28900
OI0000809,O000274,P0037,7,16100
OI0000810,O000275,P0063,1,7300
OI0000811,O000275,P0029,3,30000
OI0000812,O000275,P0099,4,7400
OI0000813,O000276,P0079,7,28000
OI0000814,O000277,P0025,1,5400
OI0000815,O000277,P0028,5,14800
OI0000816,O000277,P0056,2,7200
OI0000817,O000277,P0044,7,28900
OI0000818,O000278,P0050,8,6900
OI0000819,O000278,P0005,5,24300
OI0000820,O000278,P0054,3,15300
OI0000821,O000279,P0060,2,9300
OI0000822,O000280,P0002,3,18800
OI0000823,O000280,P0041,3,20500
OI0000824,O000280,P0074,7,15100
OI0000825,O000280,P0088,8,22000
OI0000826,O000281,P0055,1,22400
OI0000827,O000281,P0039,7,15800
OI0000828,O000281,P0034,2,24900
OI0000829,O000281,P0078,8,15900
OI0000830,O000282,P0069,6,8000
OI0000831,O000282,P0015,3,28900
OI0000832,O000282,P0055,7,22400
OI0000833,O000283,P0034,4,24900
OI0000834,O000283,P0066,8,8800
OI0000835,O000283,P0056,1,7200
OI0000836,O000283,P0060,5,9300
OI0000837,O000283,P0006,2,18800
OI0000838,O000284,P0088,6,22000
OI0000839,O000284,P0033,7,20600
OI0000840,O000284,P0044,5,28900
OI0000841,O000284,P0099,1,7400
OI0000842,O000284,P0070,5,15900
OI0000843,O000285,P0058,6,7700
OI0000844,O000286,P0046,1,11000
OI0000845,O000287,P0011,2,7300
OI0000846,O000287,P0017,3,12500
OI0000847,O000288,P0059,4,26900
OI0000848,O000288,P0094,8,19100
OI0000849,O000288,P0006,2,18800
OI0000850,O000289,P0093,2,23000
OI0000851,O000289,P0049,2,18300
OI0000852,O000289,P0044,5,28900
OI0000853,O000289,P0055,7,22400
OI0000854,O000289,P0003,3,12600
OI0000855,O000290,P0056,2,7200
OI0000856,O000291,P0079,4,28000
OI0000857,O000291,P0089,1,7300
OI0000858,O000291,P0048,8,22700
OI0000859,O000292,P0036,1,19800
OI0000860,O000292,P0078,7,15900
OI0000861,O000293,P0053,4,14700
OI0000862,O000294,P0035,8,15200
OI0000863,O000294,P0077,6,10800
OI0000864,O000294,P0013,4,25800
OI0000865,O000295,P0009,5,20100
OI0000866,O000295,P0094,8,19100
OI0000867,O000296,P0070,7,15900
OI0000868,O000296,P0061,1,5300
OI0000869,O000296,P0044,6,28900
OI0000870,O000297,P0060,8,9300
OI0000871,O000297,P0027,3,28700
OI0000872,O000298,P0011,8,7300
OI0000873,O000298,P0072,6,7500
OI0000874,O000298,P0011,4,7300
OI0000875,O000298,P0096,6,7800
OI0000876,O000298,P0039,5,15800
OI0000877,O000299,P0020,3,9600
OI0000878,O000300,P0097,5,27000
OI0000879,O000301,P0049,3,18300
OI0000880,O000301,P0049,2,18300
OI0000881,O000302,P0074,5,15100
OI0000882,O000303,P0071,7,19500
OI0000883,O000303,P0046,4,11000
OI0000884,O000303,P0054,5,15300
OI0000885,O000303,P0041,6,20500
OI0000886,O000304,P0065,7,23200
OI0000887,O000304,P0029,7,30000
OI0000888,O000304,P0064,8,19400
OI0000889,O000305,P0052,5,28900
OI0000890,O000305,P0001,6,12300
OI0000891,O000306,P0050,7,6900
OI0000892,O000307,P0080,4,12300
OI0000893,O000308,P0077,7,10800
OI0000894,O000309,P0073,8,23100
OI0000895,O000309,P0088,2,22000
OI0000896,O000310,P0071,4,19500
OI0000897,O000310,P0021,8,18100
OI0000898,O000310,P0048,4,22700
OI0000899,O000310,P0023,8,25600
OI0000900,O000311,P0004,4,26300
OI0000901,O000312,P0057,4,8900
OI0000902,O000312,P0023,8,25600
OI0000903,O000312,P0065,2,23200
OI0000904,O000312,P0078,6,15900
OI0000905,O000312,P0021,4,18100
OI0000906,O000313,P0096,1,7800
OI0000907,O000314,P0010,7,23100
OI0000908,O000314,P0034,2,24900
OI0000909,O000314,P0092,1,26800
OI0000910,O000314,P0057,8,8900
OI0000911,O000315,P0047,7,19500
OI0000912,O000316,P0016,2,13800
OI0000913,O000316,P0019,5,21400
OI0000914,O000316,P0098,2,5800
OI0000915,O000316,P0093,3,23000
OI0000916,O000317,P0032,8,20900
OI0000917,O000317,P0027,5,28700
OI0000918,O000318,P0059,8,26900
OI0000919,O000319,P0043,8,20300
OI0000920,O000319,P0090,5,14800
OI0000921,O000319,P0073,5,23100
OI0000922,O000319,P0077,1,10800
OI0000923,O000320,P0029,6,30000
OI0000924,O000321,P0092,3,26800
OI0000925,O000321,P0073,5,23100
OI0000926,O000321,P0061,8,5300
OI0000927,O000322,P0019,5,21400
OI0000928,O000322,P0050,5,6900
OI0000929,O000323,P0039,3,15800
OI0000930,O000323,P0075,1,27300
OI0000931,O000323,P0034,6,24900
OI0000932,O000323,P0093,7,23000
OI0000933,O000323,P0062,3,12000
OI0000934,O000324,P0041,6,20500
OI0000935,O000324,P0049,8,18300
OI0000936,O000324,P0083,3,26000
OI0000937,O000324,P0068,8,25800
OI0000938,O000324,P0023,8,25600
OI0000939,O000325,P0044,4,28900
OI0000940,O000326,P0078,2,15900
OI0000941,O000326,P0084,4,8800
OI0000942,O000326,P0046,8,11000
OI0000943,O000327,P0096,4,7800
OI0000944,O000328,P0081,2,12500
OI0000945,O000328,P0043,2,20300
OI0000946,O000328,P0035,2,15200
OI0000947,O000328,P0008,8,16800
OI0000948,O000329,P0095,3,19500
OI0000949,O000329,P0089,4,7300
OI0000950,O000329,P0030,8,5600
OI0000951,O000330,P0071,5,19500
OI0000952,O000330,P0012,4,12600
OI0000953,O000330,P0094,2,19100
OI0000954,O000331,P0030,4,5600
OI0000955,O000331,P0075,8,27300
OI0000956,O000332,P0041,2,20500
OI0000957,O000333,P0061,4,5300
OI0000958,O000334,P0063,5,7300
OI0000959,O000334,P0073,1,23100
OI0000960,O000334,P0075,7,27300
OI0000961,O000334,P0015,8,28900
OI0000962,O000334,P0100,4,27800
OI0000963,O000335,P0001,5,12300
OI0000964,O000335,P0097,7,27000
OI0000965,O000335,P0077,5,10800
OI0000966,O000335,P0064,3,19400
OI0000967,O000336,P0083,5,26000
OI0000968,O000336,P0034,4,24900
OI0000969,O000336,P0044,5,28900
OI0000970,O000337,P0015,3,28900
OI0000971,O000337,P0063,1,7300
OI0000972,O000337,P0041,8,20500
OI0000973,O000337,P0064,3,19400
OI0000974,O000338,P0013,8,25800
OI0000975,O000338,P0044,3,28900
OI0000976,O000338,P0025,2,5400
OI0000977,O000339,P0041,8,20500
OI0000978,O000339,P0014,5,11900
OI0000979,O000339,P0079,4,28000
OI0000980,O000340,P0025,7,5400
OI0000981,O000340,P0022,3,21200
OI0000982,O000341,P0061,7,5300
OI0000983,O000341,P0100,5,27800
OI0000984,O000341,P0030,5,5600
OI0000985,O000341,P0061,5,5300
OI0000986,O000341,P0048,3,22700
OI0000987,O000342,P0058,5,7700
OI0000988,O000342,P0055,7,22400
OI0000989,O000342,P0098,7,5800
OI0000990,O000343,P0046,3,11000
OI0000991,O000343,P0059,5,26900
OI0000992,O000343,P0003,4,12600
OI0000993,O000343,P0027,5,28700
OI0000994,O000344,P0049,6,18300
OI0000995,O000344,P0072,4,7500
OI0000996,O000344,P0028,8,14800
OI0000997,O000344,P0036,2,19800
OI0000998,O000345,P0093,8,23000
OI0000999,O000345,P0006,7,18800
OI0001000,O000345,P0089,8,7300
OI0001001,O000345,P0032,5,20900
OI0001002,O000346,P0008,6,16800
OI0001003,O000347,P0015,8,28900
OI0001004,O000347,P0018,2,7200
OI0001005,O000347,P0042,7,26600
OI0001006,O000348,P0026,2,14600
OI0001007,O000348,P0057,4,8900
OI0001008,O000348,P0042,5,26600
OI0001009,O000348,P0072,5,7500
OI0001010,O000348,P0089,1,7300
OI0001011,O000349,P0047,8,19500
OI0001012,O000349,P0096,4,7800
OI0001013,O000349,P0024,6,17500
OI0001014,O000350,P0026,5,14600
OI0001015,O000350,P0033,1,20600
OI0001016,O000350,P0018,2,7200
OI0001017,O000351,P0007,1,16000
OI0001018,O000351,P0066,6,8800
OI0001019,O000351,P0003,7,12600
OI0001020,O000351,P0005,6,24300
OI0001021,O000352,P0082,2,15800
OI0001022,O000352,P0095,2,19500
OI0001023,O000352,P0073,2,23100
OI0001024,O000353,P0012,8,12600
OI0001025,O000353,P0079,4,28000
OI0001026,O000353,P0097,2,27000
OI0001027,O000353,P0099,7,7400
OI0001028,O000353,P0036,8,19800
OI0001029,O000354,P0010,3,23100
OI0001030,O000354,P0083,6,26000
OI0001031,O000354,P0059,7,26900
OI0001032,O000355,P0080,7,12300
OI0001033,O000356,P0020,5,9600
OI0001034,O000356,P0029,6,30000
OI0001035,O000356,P0069,8,8000
OI0001036,O000356,P0084,4,8800
OI0001037,O000357,P0020,4,9600
OI0001038,O000357,P0099,3,7400
OI0001039,O000357,P0027,5,28700
OI0001040,O000357,P0024,2,17500
OI0001041,O000357,P0004,1,26300
OI0001042,O000358,P0042,6,26600
OI0001043,O000359,P0021,7,18100
OI0001044,O000359,P0035,4,15200
OI0001045,O000359,P0028,6,14800
OI0001046,O000360,P0016,7,13800
OI0001047,O000360,P0004,8,26300
OI0001048,O000360,P0096,4,7800
OI0001049,O000360,P0049,1,18300
OI0001050,O000361,P0099,7,7400
OI0001051,O000361,P0076,2,18300
OI0001052,O000362,P0093,2,23000
OI0001053,O000362,P0021,4,18100
OI0001054,O000362,P0016,8,13800
OI0001055,O000362,P0095,6,19500
OI0001056,O000362,P0096,6,7800
OI0001057,O000363,P0065,6,23200
OI0001058,O000364,P0003,1,12600
OI0001059,O000364,P0049,7,18300
OI0001060,O000364,P0052,2,28900
OI0001061,O000364,P0046,6,11000
OI0001062,O000365,P0030,2,5600
OI0001063,O000365,P0084,7,8800
OI0001064,O000365,P0061,1,5300
OI0001065,O000366,P0006,3,18800
OI0001066,O000366,P0032,3,20900
OI0001067,O000366,P0073,1,23100
OI0001068,O000367,P0098,1,5800
OI0001069,O000367,P0008,4,16800
OI0001070,O000367,P0095,5,19500
OI0001071,O000367,P0048,7,22700
OI0001072,O000368,P0020,3,9600
OI0001073,O000368,P0047,2,19500
OI0001074,O000368,P0021,1,18100
OI0001075,O000368,P0064,4,19400
OI0001076,O000368,P0040,7,20900
OI0001077,O000369,P0004,6,26300
OI0001078,O000370,P0053,1,14700
OI0001079,O000370,P0070,7,15900
OI0001080,O000371,P0013,1,25800
OI0001081,O000371,P0045,4,11200
OI0001082,O000372,P0061,8,5300
OI0001083,O000373,P0082,1,15800
OI0001084,O000373,P0040,8,20900
OI0001085,O000373,P0061,5,5300
OI0001086,O000373,P0017,6,12500
OI0001087,O000373,P0085,6,8600
OI0001088,O000374,P0026,3,14600
OI0001089,O000374,P0029,3,30000
OI0001090,O000374,P0019,4,21400
OI0001091,O000374,P0085,2,8600
OI0001092,O000374,P0096,2,7800
OI0001093,O000375,P0032,4,20900
OI0001094,O000376,P0043,8,20300
OI0001095,O000376,P0086,5,15300
OI0001096,O000376,P0098,3,5800
OI0001097,O000377,P0075,1,27300
OI0001098,O000377,P0096,7,7800
OI0001099,O000378,P0019,1,21400
OI0001100,O000379,P0074,8,15100
OI0001101,O000380,P0052,8,28900
OI0001102,O000380,P0028,8,14800
OI0001103,O000380,P0080,5,12300
OI0001104,O000380,P0070,8,15900
OI0001105,O000380,P0016,5,13800
OI0001106,O000381,P0033,6,20600
OI0001107,O000381,P0063,8,7300
OI0001108,O000382,P0034,2,24900
OI0001109,O000382,P0047,7,19500
OI0001110,O000382,P0083,1,26000
OI0001111,O000382,P0070,3,15900
OI0001112,O000382,P0013,4,25800
OI0001113,O000383,P0017,6,12500
OI0001114,O000383,P0040,8,20900
OI0001115,O000383,P0056,2,7200
OI0001116,O000384,P0025,3,5400
OI0001117,O000384,P0088,4,22000
OI0001118,O000384,P0100,1,27800
OI0001119,O000384,P0026,6,14600
OI0001120,O000384,P0068,3,25800
OI0001121,O000385,P0047,4,19500
OI0001122,O000385,P0089,3,7300
OI0001123,O000385,P0048,3,22700
OI0001124,O000385,P0013,3,25800
OI0001125,O000385,P0082,4,15800
OI0001126,O000386,P0055,4,22400
OI0001127,O000386,P0036,1,19800
OI0001128,O000386,P0052,5,28900
OI0001129,O000386,P0050,7,6900
OI0001130,O000386,P0061,8,5300
OI0001131,O000387,P0001,2,12300
OI0001132,O000387,P0033,5,20600
OI0001133,O000387,P0027,2,28700
OI0001134,O000388,P0021,4,18100
OI0001135,O000388,P0051,3,13700
OI0001136,O000388,P0083,7,26000
OI0001137,O000388,P0051,4,13700
OI0001138,O000389,P0018,7,7200
OI0001139,O000389,P0016,3,13800
OI0001140,O000389,P0027,8,28700
OI0001141,O000390,P0002,2,18800
OI0001142,O000390,P0067,5,24800
OI0001143,O000390,P0068,2,25800
OI0001144,O000391,P0039,2,15800
OI0001145,O000391,P0070,8,15900
OI0001146,O000391,P0020,2,9600
OI0001147,O000391,P0097,6,27000
OI0001148,O000392,P0015,8,28900
OI0001149,O000392,P0055,3,22400
OI0001150,O000392,P0091,8,18200
OI0001151,O000393,P0094,6,19100
OI0001152,O000394,P0054,1,15300
OI0001153,O000394,P0082,2,15800
OI0001154,O000394,P0099,5,7400
OI0001155,O000394,P0093,5,23000
OI0001156,O000395,P0086,5,15300
OI0001157,O000395,P0046,2,11000
OI0001158,O000395,P0002,2,18800
OI0001159,O000395,P0092,8,26800
OI0001160,O000396,P0056,5,7200
OI0001161,O000396,P0014,8,11900
OI0001162,O000396,P0072,7,7500
OI0001163,O000396,P0078,7,15900
OI0001164,O000396,P0006,2,18800
OI0001165,O000397,P0013,2,25800
OI0001166,O000397,P0098,4,5800
OI0001167,O000397,P0047,7,19500
OI0001168,O000397,P0051,1,13700
OI0001169,O000397,P0045,8,11200
OI0001170,O000398,P0052,7,28900
OI0001171,O000399,P0081,6,12500
OI0001172,O000400,P0094,8,19100
OI0001173,O000401,P0046,4,11000
OI0001174,O000401,P0036,8,19800
OI0001175,O000401,P0007,6,16000
OI0001176,O000402,P0099,3,7400
OI0001177,O000402,P0027,6,28700
OI0001178,O000402,P0095,7,19500
OI0001179,O000403,P0043,6,20300
OI0001180,O000404,P0041,5,20500
OI0001181,O000404,P0013,2,25800
OI0001182,O000405,P0097,7,27000
OI0001183,O000405,P0026,5,14600
OI0001184,O000406,P0047,3,19500
OI0001185,O000406,P0022,6,21200
OI0001186,O000406,P0003,2,12600
OI0001187,O000406,P0025,5,5400
OI0001188,O000407,P0097,3,27000
OI0001189,O000407,P0051,2,13700
OI0001190,O000407,P0026,2,14600
OI0001191,O000408,P0034,3,24900
OI0001192,O000408,P0092,6,26800
OI0001193,O000408,P0069,6,8000
OI0001194,O000408,P0051,3,13700
OI0001195,O000409,P0079,2,28000
OI0001196,O000409,P0042,4,26600
OI0001197,O000409,P0057,1,8900
OI0001198,O000410,P0004,8,26300
OI0001199,O000410,P0029,4,30000
OI0001200,O000410,P0032,4,20900
OI0001201,O000411,P0002,5,18800
OI0001202,O000411,P0032,1,20900
OI0001203,O000412,P0073,4,23100
OI0001204,O000412,P0053,3,14700
OI0001205,O000412,P0067,7,24800
OI0001206,O000412,P0081,7,12500
OI0001207,O000412,P0096,5,7800
OI0001208,O000413,P0031,6,6900
OI0001209,O000413,P0070,6,15900
OI0001210,O000413,P0010,3,23100
OI0001211,O000414,P0075,3,27300
OI0001212,O000414,P0013,8,25800
OI0001213,O000414,P0069,6,8000
OI0001214,O000414,P0014,4,11900
OI0001215,O000414,P0093,6,23000
OI0001216,O000415,P0007,8,16000
OI0001217,O000415,P0080,8,12300
OI0001218,O000415,P0064,7,19400
OI0001219,O000415,P0009,3,20100
OI0001220,O000415,P0003,8,12600
OI0001221,O000416,P0062,3,12000
OI0001222,O000416,P0009,6,20100
OI0001223,O000416,P0009,5,20100
OI0001224,O000417,P0092,8,26800
OI0001225,O000418,P0051,4,13700
OI0001226,O000418,P0085,8,8600
OI0001227,O000419,P0043,4,20300
OI0001228,O000419,P0073,7,23100
OI0001229,O000419,P0019,6,21400
OI0001230,O000420,P0076,2,18300
OI0001231,O000420,P0100,2,27800
OI0001232,O000420,P0079,2,28000
OI0001233,O000421,P0032,3,20900
OI0001234,O000421,P0024,1,17500
OI0001235,O000422,P0013,7,25800
OI0001236,O000423,P0053,7,14700
OI0001237,O000423,P0090,8,14800
OI0001238,O000423,P0018,6,7200
OI0001239,O000423,P0024,2,17500
OI0001240,O000424,P0033,8,20600
OI0001241,O000424,P0012,3,12600
OI0001242,O000424,P0034,7,24900
OI0001243,O000424,P0026,4,14600
OI0001244,O000425,P0058,2,7700
OI0001245,O000425,P0068,5,25800
OI0001246,O000425,P0003,1,12600
OI0001247,O000426,P0022,1,21200
OI0001248,O000427,P0040,1,20900
OI0001249,O000427,P0073,6,23100
OI0001250,O000427,P0009,3,20100
OI0001251,O000427,P0025,8,5400
OI0001252,O000428,P0013,3,25800
OI0001253,O000428,P0077,6,10800
OI0001254,O000428,P0074,3,15100
OI0001255,O000429,P0065,3,23200
OI0001256,O000429,P0057,1,8900
OI0001257,O000430,P0040,5,20900
OI0001258,O000431,P0067,3,24800
OI0001259,O000431,P0013,8,25800
OI0001260,O000431,P0025,3,5400
OI0001261,O000431,P0079,6,28000
OI0001262,O000431,P0059,7,26900
OI0001263,O000432,P0044,4,28900
OI0001264,O000433,P0025,7,5400
OI0001265,O000433,P0006,6,18800
OI0001266,O000433,P0008,8,16800
OI0001267,O000433,P0085,2,8600
OI0001268,O000434,P0068,7,25800
OI0001269,O000434,P0097,4,27000
OI0001270,O000434,P0037,6,16100
OI0001271,O000435,P0081,7,12500
OI0001272,O000435,P0052,7,28900
OI0001273,O000435,P0049,2,18300
OI0001274,O000436,P0072,8,7500
OI0001275,O000436,P0079,7,28000
OI0001276,O000436,P0040,8,20900
OI0001277,O000437,P0006,4,18800
OI0001278,O000437,P0012,5,12600
OI0001279,O000437,P0076,3,18300
OI0001280,O000437,P0083,6,26000
OI0001281,O000437,P0095,1,19500
OI0001282,O000438,P0050,4,6900
OI0001283,O000438,P0046,1,11000
OI0001284,O000438,P0088,7,22000
OI0001285,O000439,P0048,1,22700
OI0001286,O000439,P0028,2,14800
OI0001287,O000439,P0059,3,26900
OI0001288,O000439,P0029,6,30000
OI0001289,O000439,P0010,4,23100
OI0001290,O000440,P0002,1,18800
OI0001291,O000440,P0049,4,18300
OI0001292,O000440,P0089,2,7300
OI0001293,O000440,P0038,1,7300
OI0001294,O000440,P0031,6,6900
OI0001295,O000441,P0052,1,28900
OI0001296,O000441,P0020,3,9600
OI0001297,O000441,P0077,4,10800
OI0001298,O000442,P0027,5,28700
OI0001299,O000442,P0053,1,14700
OI0001300,O000442,P0054,7,15300
OI0001301,O000443,P0100,8,27800
OI0001302,O000443,P0033,1,20600
OI0001303,O000444,P0017,4,12500
OI0001304,O000444,P0010,2,23100
OI0001305,O000444,P0015,3,28900
OI0001306,O000444,P0063,2,7300
OI0001307,O000445,P0088,7,22000
OI0001308,O000445,P0037,5,16100
OI0001309,O000445,P0037,5,16100
OI0001310,O000446,P0012,8,12600
OI0001311,O000446,P0026,3,14600
OI0001312,O000447,P0015,4,28900
OI0001313,O000448,P0031,7,6900
OI0001314,O000449,P0077,1,10800
OI0001315,O000449,P0085,4,8600
OI0001316,O000449,P0099,4,7400
OI0001317,O000449,P0093,6,23000
OI0001318,O000450,P0044,5,28900
OI0001319,O000450,P0023,6,25600
OI0001320,O000451,P0051,7,13700
OI0001321,O000452,P0024,4,17500
OI0001322,O000452,P0043,8,20300
OI0001323,O000453,P0078,5,15900
OI0001324,O000453,P0072,3,7500
OI0001325,O000454,P0015,2,28900
OI0001326,O000455,P0093,3,23000
OI0001327,O000455,P0093,6,23000
OI0001328,O000455,P0048,1,22700
OI0001329,O000455,P0019,2,21400
OI0001330,O000455,P0088,4,22000
OI0001331,O000456,P0050,2,6900
OI0001332,O000457,P0010,1,23100
OI0001333,O000457,P0084,8,8800
OI0001334,O000457,P0074,7,15100
OI0001335,O000457,P0037,7,16100
OI0001336,O000457,P0058,4,7700
OI0001337,O000458,P0062,3,12000
OI0001338,O000458,P0059,6,26900
OI0001339,O000458,P0029,3,30000
OI0001340,O000458,P0037,3,16100
OI0001341,O000459,P0095,1,19500
OI0001342,O000459,P0056,5,7200
OI0001343,O000459,P0019,1,21400
OI0001344,O000460,P0030,7,5600
OI0001345,O000460,P0017,6,12500
OI0001346,O000460,P0027,7,28700
OI0001347,O000460,P0054,7,15300
OI0001348,O000460,P0059,8,26900
OI0001349,O000461,P0042,7,26600
OI0001350,O000461,P0018,4,7200
OI0001351,O000461,P0032,4,20900
OI0001352,O000462,P0047,8,19500
OI0001353,O000462,P0071,7,19500
OI0001354,O000462,P0048,5,22700
OI0001355,O000462,P0028,7,14800
OI0001356,O000462,P0019,8,21400
OI0001357,O000463,P0100,7,27800
OI0001358,O000463,P0007,4,16000
OI0001359,O000463,P0028,6,14800
OI0001360,O000464,P0056,3,7200
OI0001361,O000464,P0057,1,8900
OI0001362,O000464,P0089,4,7300
OI0001363,O000464,P0050,3,6900
OI0001364,O000464,P0035,3,15200
OI0001365,O000465,P0020,7,9600
OI0001366,O000465,P0041,8,20500
OI0001367,O000466,P0041,1,20500
OI0001368,O000466,P0087,2,11200
OI0001369,O000466,P0009,2,20100
OI0001370,O000466,P0003,1,12600
OI0001371,O000467,P0046,4,11000
